rid,tier,canonical_predicate,predicate,head,tail,head_role,tail_role,frame,polarity,modality,epistemic,hedged,attributed_to,anchor,reified,confidence,verifier_score,evidence_chunk_ids,evidence_text,judge_span,judge_predicate,judge_direction,judge_polarity_modality,notes
#104:2153,ontology,workLocation,workLocation,Jon,dance studio,,,,,,,,,ontology,False,0.330668568611145,0.5498,80e0e510b70dee8b,"3:14 pm on 11 May, 2023 | Jon: Hi! Since we last spoke I am still working on the dance studio and things are looking up!
3:14 pm on 11 May, 2023 | Gina: Hi! You're so inspiring taking it on and opening your own studio!
3:14 pm on 11 May, 2023 | Jon: Thanks! Losing my job gave me the push to finally start my dream business: my own dance studio! Now I'm stepping into the unknown and hoping for the best.
3:14 pm on 11 May, 2023 | Gina: It must be scary stepping into the unknown but I know you can do it, Jon. With your determination and drive, your dance studio will be a huge success. Keep that positive outlook and keep going!
3:14 pm on 11 May, 2023 | Jon: Thanks! It's a bit scary, but I just think about my love for dance and how it makes me feel. It's been my stress-buster since childhood!
3:14 pm on 11 May, 2023 | Gina: Gotcha, Jon! Dance is my stress fix too. As soon as I start, all my worries vanish. It's amazing what we can do for our own mental health with something we enjoy.
3:14 pm on 11 May, 2023 | Jon: Yeah, Gina! Dancing helps me de-stress. It's where I'm most alive. It's a must-have in my life.
3:14 pm on 11 May, 2023 | Gina: I get it, Jon. Dance is just me -- I can't picture life without it. It's like air.
3:14 pm on 11 May, 2023 | Jon: Yep! Dancing is like second nature to me. I'm living my dream by having my own dance studio and teaching others.
3:14 pm on 11 May, 2023 | Gina: You're living the dream and inspiring others too! Your studio will totally change things for lots of folks.",1,1,1,1,
#104:22,ontology,worksFor,worksFor,Jon,biz,,,,,,,,,ontology,False,0.4285489320755005,0.5098,2035bdf12883102f 59b978415c100fca,"4:04 pm on 20 January, 2023 | Jon: Wow, great idea! Let's go to a dance class, it'll be so much fun!
4:04 pm on 20 January, 2023 | Gina: Yeah! Let's explore some new dance moves. We should plan a dance session soon!
4:04 pm on 20 January, 2023 | Jon: Yeah definitely! Wanna see my moves next Fri? Can't wait!
4:04 pm on 20 January, 2023 | Gina: Sounds great, Jon! Next Friday works. Let's boogie!
4:04 pm on 20 January, 2023 | Jon: Wow, I'm excited too! This is gonna be great!
4:04 pm on 20 January, 2023 | Gina: Wow! What did you get?
4:04 pm on 20 January, 2023 | Jon: Woah, that pic's from when my dance crew took home first in a local comp last year. It was amazing up on that stage! I'm super keen to spread that intensity with other peeps. Gina, you ever been in any dance comps or shows?
4:04 pm on 20 January, 2023 | Gina: I used to compete in a few dance competitions and shows - my fav memory was when my team won first place at a regionals at age fifteen. It was an awesome feeling of accomplishment!
4:04 pm on 20 January, 2023 | Jon: Wow! Winning first place is amazing! What dance were you doing?
4:04 pm on 20 January, 2023 | Gina: Thanks! We just did a contemporary piece called ""Finding Freedom."" It was really emotional and powerful.
4:04 pm on 20 January, 2023 | Jon: Wow, that must've been great! Check my ideal dance studio by the water.
4:04 pm on 20 January, 2023 | Gina: Cool setup! Man, you can't deny that view! Got time to rehearse with a biz and a new store?
--- chunk break ---
10:04 am on 19 June, 2023 | Jon: Hey Gina, hope you're doing great! Still working on my biz. Took a short trip last week to Rome to clear my mind a little.
10:04 am on 19 June, 2023 | Gina: Hi! Good for you! It definitely will help you to concentrate on your biz better.
10:04 am on 19 June, 2023 | Jon: Thanks, Gina. Still working on opening a dance studio.
10:04 am on 19 June, 2023 | Gina: When are you opening the studio?
10:04 am on 19 June, 2023 | Jon: The official opening night is tomorrow. I'm working hard to make everything just right. Can't wait to see it all come together!
10:04 am on 19 June, 2023 | Gina: Congrats, Jon! The studio looks amazing. You've put a lot of work into this and I'm so pumped for the launch tomorrow. Don't miss a beat!
10:04 am on 19 June, 2023 | Jon: Thanks, Gina! I'm excited! It's been a wild ride, but I'm feeling good and ready to give it my best.
10:04 am on 19 June, 2023 | Gina: Wow, Jon, you must be so excited! You've come so far since we last talked, and tomorrow's gonna be a blast! All those long nights were worth it - so take some time to savor it. Capture the joy and thrill that dance brings - it's magical!
10:04 am on 19 June, 2023 | Jon: Tomorrow's gonna be an awesome night and I'm not gonna forget a second of it. I put so much into this and I want to savor all the good vibes. Thanks for always having my back. You're the best!
10:04 am on 19 June, 2023 | Gina: I'm always proud of you. Enjoy the good feels tomorrow, you earned it!",1,1,1,1,
#104:23,ontology,plansTo,plansTo,Gina,dance session,,,,,,,,,ontology,False,0.6327233910560608,0.5078,2035bdf12883102f,"4:04 pm on 20 January, 2023 | Jon: Wow, great idea! Let's go to a dance class, it'll be so much fun!
4:04 pm on 20 January, 2023 | Gina: Yeah! Let's explore some new dance moves. We should plan a dance session soon!
4:04 pm on 20 January, 2023 | Jon: Yeah definitely! Wanna see my moves next Fri? Can't wait!
4:04 pm on 20 January, 2023 | Gina: Sounds great, Jon! Next Friday works. Let's boogie!
4:04 pm on 20 January, 2023 | Jon: Wow, I'm excited too! This is gonna be great!
4:04 pm on 20 January, 2023 | Gina: Wow! What did you get?
4:04 pm on 20 January, 2023 | Jon: Woah, that pic's from when my dance crew took home first in a local comp last year. It was amazing up on that stage! I'm super keen to spread that intensity with other peeps. Gina, you ever been in any dance comps or shows?
4:04 pm on 20 January, 2023 | Gina: I used to compete in a few dance competitions and shows - my fav memory was when my team won first place at a regionals at age fifteen. It was an awesome feeling of accomplishment!
4:04 pm on 20 January, 2023 | Jon: Wow! Winning first place is amazing! What dance were you doing?
4:04 pm on 20 January, 2023 | Gina: Thanks! We just did a contemporary piece called ""Finding Freedom."" It was really emotional and powerful.
4:04 pm on 20 January, 2023 | Jon: Wow, that must've been great! Check my ideal dance studio by the water.
4:04 pm on 20 January, 2023 | Gina: Cool setup! Man, you can't deny that view! Got time to rehearse with a biz and a new store?",1,1,1,1,
#104:27,ontology,owns,owns,Gina,Gina's clothing store,,,,,,,,,ontology,False,0.34713879227638245,,784b06597ff6b411,"2:32 pm on 29 January, 2023 | Gina: Hey Jon! Long time no see! Things have been hectic lately. I just launched an ad campaign for my clothing store in hopes of growing the business. Starting my own store and taking risks is both scary and rewarding. I'm excited to see where it takes me!
2:32 pm on 29 January, 2023 | Jon: Hey Gina! Whoa, your store looks great! All your hard work really paid off - congrats! Must be awesome to see your stuff on display.
2:32 pm on 29 January, 2023 | Gina: Thanks a bunch! It's awesome seeing my vision happen. How's the dance studio going? Did you find the right spot?
2:32 pm on 29 January, 2023 | Jon: Hey Gina! Thanks for asking. I'm on the hunt for the ideal spot for my dance studio and it's been quite a journey! I've been looking at different places and picturing how the space would look. I even found a place with great natural light! Oh, I've been to Paris yesterday! It was sooo cool.
2:32 pm on 29 January, 2023 | Gina: Wow, nice spot! Where is it? Got any other features you want to think about before you decide? Paris?! That is really great Jon! Never had a chance to visit it. Been only to Rome once.
2:32 pm on 29 January, 2023 | Jon: It's downtown which is awesome cuz it's easy to get to. Plus the natural light! Gotta check the size & floor quality too. We need a good dance floor with enough bounce for me & my students to dance safely.",1,1,1,1,
#104:29,ontology,likes,likes,Jon,Marley,,,,,,,,,ontology,False,0.5294159650802612,0.7202,e20e65dd3a86b9d3,"2:32 pm on 29 January, 2023 | Jon: It's downtown which is awesome cuz it's easy to get to. Plus the natural light! Gotta check the size & floor quality too. We need a good dance floor with enough bounce for me & my students to dance safely.
2:32 pm on 29 January, 2023 | Gina: Definitely! Dance floors help avoid injuries and make dancing more enjoyable. You thinking about it is great. Any particular type of flooring you like?
2:32 pm on 29 January, 2023 | Jon: Yeah, good flooring's crucial. I'm after Marley flooring, which is what dance studios usually use. It's great 'cause it's grippy but still lets you move, plus it's tough and easy to keep clean.
2:32 pm on 29 January, 2023 | Gina: Sounds great! Marley's perfect; it's got the right amount of grip and movement. Can't wait to see your dance studio done!
2:32 pm on 29 January, 2023 | Jon: Yeah, can't wait to see it done! Looking for the right place and getting everything ready has been a mix of exciting and nerve-wracking, but I'm determined to make it work. It'll be worth it!
2:32 pm on 29 January, 2023 | Gina: Believe in yourself, Jon! The process may be tough, but you got this. Push through and it'll be worth it. Don't forget to take breaks and dance it out when you need to destress!
2:32 pm on 29 January, 2023 | Jon: Glad I have you in my corner! Gotta make time to dance and vent, that's for sure. We'll make it through this - hang in there!
2:32 pm on 29 January, 2023 | Gina: Thanks, Jon! Appreciate your support!",1,1,1,1,
#104:3,ontology,knows,knows,Gina,Jon,,,,,,,,,ontology,False,0.9794036746025085,0.7649,1993403cdb336ac6 784b06597ff6b411 c378653b61d30805 c18db2c5efeef93a f89f0d642e211459 c3a1951080bc43cf 3e334037efe9eaa5 47407cc403cf85f5 80e0e510b70dee8b c605b5c00641da2a 1720c2e9cbdf298b aab2f375b124e673 d350cf39f6a46153 998a039b8b218c06 5c684cf386caf088 92a1e5322ba38406 af17ac645d5b265f,"4:04 pm on 20 January, 2023 | Gina: Hey Jon! Good to see you. What's up? Anything new?
4:04 pm on 20 January, 2023 | Jon: Hey Gina! Good to see you too. Lost my job as a banker yesterday, so I'm gonna take a shot at starting my own business.
4:04 pm on 20 January, 2023 | Gina: Sorry about your job Jon, but starting your own business sounds awesome! Unfortunately, I also lost my job at Door Dash this month. What business are you thinking of?
4:04 pm on 20 January, 2023 | Jon: Sorry to hear that! I'm starting a dance studio 'cause I'm passionate about dancing and it'd be great to share it with others.
4:04 pm on 20 January, 2023 | Gina: That's cool, Jon! What got you into this biz?
4:04 pm on 20 January, 2023 | Jon: I've been into dancing since I was a kid and it's been my passion and escape. I wanna start a dance studio so I can teach others the joy that dancing brings me.
4:04 pm on 20 January, 2023 | Gina: Wow Jon, same here! Dance is pretty much my go-to for stress relief. Got any fave styles?
4:04 pm on 20 January, 2023 | Jon: Cool, Gina! I love all dances, but contemporary is my top pick. It's so expressive and powerful! What's your fave?
4:04 pm on 20 January, 2023 | Gina: Yeah, me too! Contemporary dance is so expressive and graceful - it really speaks to me.
4:04 pm on 20 January, 2023 | Jon: Wow, great idea! Let's go to a dance class, it'll be so much fun!
4:04 pm on 20 January, 2023 | Gina: Yeah! Let's explore some new dance moves. We should plan a dance session soon!
--- chunk break ---
2:32 pm on 29 January, 2023 | Gina: Hey Jon! Long time no see! Things have been hectic lately. I just launched an ad campaign for my clothing store in hopes of growing the business. Starting my own store and taking risks is both scary and rewarding. I'm excited to see where it takes me!
2:32 pm on 29 January, 2023 | Jon: Hey Gina! Whoa, your store looks great! All your hard work really paid off - congrats! Must be awesome to see your stuff on display.
2:32 pm on 29 January, 2023 | Gina: Thanks a bunch! It's awesome seeing my vision happen. How's the dance studio going? Did you find the right spot?
2:32 pm on 29 January, 2023 | Jon: Hey Gina! Thanks for asking. I'm on the hunt for the ideal spot for my dance studio and it's been quite a journey! I've been looking at different places and picturing how the space would look. I even found a place with great natural light! Oh, I've been to Paris yesterday! It was sooo cool.
2:32 pm on 29 January, 2023 | Gina: Wow, nice spot! Where is it? Got any other features you want to think about before you decide? Paris?! That is really great Jon! Never had a chance to visit it. Been only to Rome once.
2:32 pm on 29 January, 2023 | Jon: It's downtown which is awesome cuz it's easy to get to. Plus the natural light! Gotta check the size & floor quality too. We need a good dance floor with enough bounce for me & my students to dance safely.
--- chunk break ---
10:43 am on 4 February, 2023 | Gina: Searching for the perfect dance studio's a tough job, Jon. Hang in there and you'll find it soon!
10:43 am on 4 February, 2023 | Jon: Thanks! Appreciate your encouragement - it means a lot! I'm working on my business and some new dance routines - rehearsing hard for an upcoming show. I'm passionate about dancing and it brings me so much joy and fulfillment.
10:43 am on 4 February, 2023 | Gina: Wow, Jon! You're so talented! What show ya got planned?
10:43 am on 4 February, 2023 | Jon: I'm getting ready for a dance comp near me next month. It's a great chance for me to show my skillz and, hopefully, get some props from the dance fam. Super stoked!
10:43 am on 4 February, 2023 | Gina: Wow Jon, you're gonna kill it in that competition. Your hard work and talent will pay off! Good luck.
10:43 am on 4 February, 2023 | Jon: Thanks! Your help means a lot. I'll do my best to make you proud!
10:43 am on 4 February, 2023 | Gina: No doubt, Jon you've got this. Your passion and commitment are awesome! Keep it up!
10:43 am on 4 February, 2023 | Jon: Thanks! I'm going for my dreams!
10:43 am on 4 February, 2023 | Gina: Absolutely Jon. I'm always here to cheer you on. Make your dreams happen - keep going and believe in yourself. You got this!
10:43 am on 4 February, 2023 | Jon: Thanks, Gina! Your kind words mean a lot. I won't give up!
--- chunk break ---
<14 further chunk(s) evoke this frame instance; ids listed>",1,1,1,1,
#104:30,ontology,likes,likes,Jon,Marley flooring,,,,,,,,,ontology,False,0.6231090426445007,0.7202,e20e65dd3a86b9d3,"2:32 pm on 29 January, 2023 | Jon: It's downtown which is awesome cuz it's easy to get to. Plus the natural light! Gotta check the size & floor quality too. We need a good dance floor with enough bounce for me & my students to dance safely.
2:32 pm on 29 January, 2023 | Gina: Definitely! Dance floors help avoid injuries and make dancing more enjoyable. You thinking about it is great. Any particular type of flooring you like?
2:32 pm on 29 January, 2023 | Jon: Yeah, good flooring's crucial. I'm after Marley flooring, which is what dance studios usually use. It's great 'cause it's grippy but still lets you move, plus it's tough and easy to keep clean.
2:32 pm on 29 January, 2023 | Gina: Sounds great! Marley's perfect; it's got the right amount of grip and movement. Can't wait to see your dance studio done!
2:32 pm on 29 January, 2023 | Jon: Yeah, can't wait to see it done! Looking for the right place and getting everything ready has been a mix of exciting and nerve-wracking, but I'm determined to make it work. It'll be worth it!
2:32 pm on 29 January, 2023 | Gina: Believe in yourself, Jon! The process may be tough, but you got this. Push through and it'll be worth it. Don't forget to take breaks and dance it out when you need to destress!
2:32 pm on 29 January, 2023 | Jon: Glad I have you in my corner! Gotta make time to dance and vent, that's for sure. We'll make it through this - hang in there!
2:32 pm on 29 January, 2023 | Gina: Thanks, Jon! Appreciate your support!",1,1,1,1,
#104:31,ontology,friendOf,friendOf,Jon,Gina,,,,,,,,,ontology,False,0.6671117544174194,0.6629,aa23bf7297b7b202 8b17b6876957a344 3554ca7f040a655e d91b8a4533d84c6f 7da2267a09cfb86f 74a2f49bd2585001 59b978415c100fca af6c7a92a622db0c 96273794d42273e9,"2:32 pm on 29 January, 2023 | Jon: Glad I have you in my corner! Gotta make time to dance and vent, that's for sure. We'll make it through this - hang in there!
2:32 pm on 29 January, 2023 | Gina: Thanks, Jon! Appreciate your support!
2:32 pm on 29 January, 2023 | Jon: Let's keep going and chase our dreams!
2:32 pm on 29 January, 2023 | Gina: Yeah! We've done so much, and there's nothing but good stuff coming. Let's keep going after our goals and making them happen.
2:32 pm on 29 January, 2023 | Jon: Success is almost here. We got this!
--- chunk break ---
9:32 am on 8 February, 2023 | Jon: Thanks, Gina. Your help means a lot. I'll keep plugging away and stay optimistic.
9:32 am on 8 February, 2023 | Gina: This quote kept me positive through tough times. We all need a push sometimes, right? Even made a tattoo to remind myself about it.
9:32 am on 8 February, 2023 | Jon: Love the tattoo, did you just get it?
9:32 am on 8 February, 2023 | Gina: Thanks! Got the tattoo a few years ago, it stands for freedom - dancing without worrying what people think. A reminder to follow my passions and express myself.
9:32 am on 8 February, 2023 | Jon: Nice reminder, Gina! It's so important to have freedom and express ourselves without worry. Dance gives me an escape to be myself.
9:32 am on 8 February, 2023 | Gina: Totally agree, Jon. Dancing lets us be ourselves and ain't nothing like the feeling it gives us. You're so dedicated to your studio, it's inspiring. Chase those dreams, buddy!
9:32 am on 8 February, 2023 | Jon: Thanks, Gina! Your support means so much. I'm gonna keep chasing after those dreams. Dance is my passion, and I'm gonna keep working hard to make it a success!
9:32 am on 8 February, 2023 | Gina: This is the right attitude! How have you been juggling dance and business goals?
--- chunk break ---
10:33 am on 9 April, 2023 | Jon: Hey Gina! I'm turning my loves of dance into a business. I'm sunk tons of time into the studio lately, and look at my students - they're already killing it. I'm even learning with them!
10:33 am on 9 April, 2023 | Gina: Hey Jon! Wow, way to take your passion and make it into a biz! The dance studio looks awesome.
10:33 am on 9 April, 2023 | Jon: Thanks, Gina! I'm determined to make this studio work. Losing my job was tough but it gave me the push I needed to do what I love.
10:33 am on 9 April, 2023 | Gina: Woah, Jon! Tough times can be a gateway to awesome things. Glad you worked up the courage to go after your dreams!
10:33 am on 9 April, 2023 | Jon: Yeah, Gina! It's been tough, but I'm living my true self. Dancing makes me so happy, and now I get to share that with other people. Seeing my students get better at it brings me such joy.
10:33 am on 9 April, 2023 | Gina: Wow Jon, you look so happy when you dance! Show the world your true self and keep dancing!
10:33 am on 9 April, 2023 | Jon: Thanks a bunch, Gina! You seriously rock. Dancing for me is like a way to express myself and find my happy place. I used to be scared to death of what people would think, but I learnt that my own happiness is the most important thing. It's been tough but also the best thing ever!
10:33 am on 9 April, 2023 | Gina: Yeah, I do remember those dance classes! I used to love spending time in the studio. That photo looks awesome, brings back lots of memories. It's nice to know, dance is still your happy place.
--- chunk break ---
<6 further chunk(s) evoke this frame instance; ids listed>",1,1,1,1,
#104:32,ontology,likes,likes,Jon,Gina,,,,,,,,,ontology,False,0.5574291348457336,0.8236,aa23bf7297b7b202 2568df50684e46b3 9112b68aa53fe258,"2:32 pm on 29 January, 2023 | Jon: Glad I have you in my corner! Gotta make time to dance and vent, that's for sure. We'll make it through this - hang in there!
2:32 pm on 29 January, 2023 | Gina: Thanks, Jon! Appreciate your support!
2:32 pm on 29 January, 2023 | Jon: Let's keep going and chase our dreams!
2:32 pm on 29 January, 2023 | Gina: Yeah! We've done so much, and there's nothing but good stuff coming. Let's keep going after our goals and making them happen.
2:32 pm on 29 January, 2023 | Jon: Success is almost here. We got this!
--- chunk break ---
12:48 am on 1 February, 2023 | Jon: Hey Gina, hope you're doing ok! Still following my passion for dance. It's been bumpy, but I'm determined to make it work. I'm still searching for a place to open my dance studio.
12:48 am on 1 February, 2023 | Gina: Hi Jon! So happy you're pushing forward with dancing! Inspiring 💪 I emailed some wholesalers and one replied and said yes today! I'm over the moon because now I can expand my clothing store and get closer to my customers. Check it out - here's a pic!
12:48 am on 1 February, 2023 | Jon: Wow, Gina! You found the perfect spot for your store. Way to go, hard work's paying off!
12:48 am on 1 February, 2023 | Gina: Thanks! Glad you like it. Yeah, it's a great spot. Here's a peek at the space I designed. Cozy and inviting - perfect for customers to check out all the trendy pieces.
12:48 am on 1 February, 2023 | Jon: Wow, it looks great! Must've taken you ages to design it. What made you pick out the furniture and decor?
12:48 am on 1 February, 2023 | Gina: Thanks! It took a bit of time but I wanted to make the place look like my own style and make my customers feel cozy. I chose furniture that looks great and is comfy too. The chandelier adds a nice glam feel while matching the style of the store.
12:48 am on 1 February, 2023 | Jon: Your store looks great - your customers will be so comfy.
--- chunk break ---
11:24 am on 25 April, 2023 | Jon: I've been feeling kinda low on confidence lately. It's hard to run a business when you don't have faith in yourself. Any tips on how you stay confident in your business?
11:24 am on 25 April, 2023 | Gina: I get it, Jon. Confidence is important in business. I stay motivated by reminding myself of my successes and progress. It also helps to have a good support system. Just focus on why you started this – because you love it! Have faith in yourself, Jon. I do!
11:24 am on 25 April, 2023 | Jon: Thanks! Your words mean a lot. Gotta focus on success and why I started. You're right, I love it and that'll keep my confidence up.
11:24 am on 25 April, 2023 | Gina: No worries, Jon! Sounds like what I said was helpful. You're incredibly talented and passionate about dance. Don't forget, believe in yourself and your abilities. Tackle any obstacle that comes your way and keep shining!
11:24 am on 25 April, 2023 | Jon: Thanks! Your support means a lot. I'm gonna keep going and reach my dreams no matter what.
11:24 am on 25 April, 2023 | Gina: Go for it, Jon! You got this! Don't let anything stop you. We're in this together!
11:24 am on 25 April, 2023 | Jon: Appreciate your encouragement. We'll keep pushing each other on this path.
11:24 am on 25 April, 2023 | Gina: Yeah! Let's keep each other going. We can do it!",1,1,1,1,
#104:36,ontology,plansTo,plansTo,Jon,upcoming show,,,,,,,,,ontology,False,0.46340411901474,0.5052,c378653b61d30805,"10:43 am on 4 February, 2023 | Gina: Searching for the perfect dance studio's a tough job, Jon. Hang in there and you'll find it soon!
10:43 am on 4 February, 2023 | Jon: Thanks! Appreciate your encouragement - it means a lot! I'm working on my business and some new dance routines - rehearsing hard for an upcoming show. I'm passionate about dancing and it brings me so much joy and fulfillment.
10:43 am on 4 February, 2023 | Gina: Wow, Jon! You're so talented! What show ya got planned?
10:43 am on 4 February, 2023 | Jon: I'm getting ready for a dance comp near me next month. It's a great chance for me to show my skillz and, hopefully, get some props from the dance fam. Super stoked!
10:43 am on 4 February, 2023 | Gina: Wow Jon, you're gonna kill it in that competition. Your hard work and talent will pay off! Good luck.
10:43 am on 4 February, 2023 | Jon: Thanks! Your help means a lot. I'll do my best to make you proud!
10:43 am on 4 February, 2023 | Gina: No doubt, Jon you've got this. Your passion and commitment are awesome! Keep it up!
10:43 am on 4 February, 2023 | Jon: Thanks! I'm going for my dreams!
10:43 am on 4 February, 2023 | Gina: Absolutely Jon. I'm always here to cheer you on. Make your dreams happen - keep going and believe in yourself. You got this!
10:43 am on 4 February, 2023 | Jon: Thanks, Gina! Your kind words mean a lot. I won't give up!",1,1,1,1,
#104:4,ontology,friendOf,friendOf,Gina,Jon,,,,,,,,,ontology,False,0.8631134033203125,0.6653,1993403cdb336ac6 784b06597ff6b411 aa23bf7297b7b202 c378653b61d30805 8b17b6876957a344 f89f0d642e211459 3e334037efe9eaa5 c605b5c00641da2a 1720c2e9cbdf298b aab2f375b124e673 d350cf39f6a46153 998a039b8b218c06 5c684cf386caf088 92a1e5322ba38406 62e88dc7527f4365 af17ac645d5b265f abaa0f9a00b12f8c,"4:04 pm on 20 January, 2023 | Gina: Hey Jon! Good to see you. What's up? Anything new?
4:04 pm on 20 January, 2023 | Jon: Hey Gina! Good to see you too. Lost my job as a banker yesterday, so I'm gonna take a shot at starting my own business.
4:04 pm on 20 January, 2023 | Gina: Sorry about your job Jon, but starting your own business sounds awesome! Unfortunately, I also lost my job at Door Dash this month. What business are you thinking of?
4:04 pm on 20 January, 2023 | Jon: Sorry to hear that! I'm starting a dance studio 'cause I'm passionate about dancing and it'd be great to share it with others.
4:04 pm on 20 January, 2023 | Gina: That's cool, Jon! What got you into this biz?
4:04 pm on 20 January, 2023 | Jon: I've been into dancing since I was a kid and it's been my passion and escape. I wanna start a dance studio so I can teach others the joy that dancing brings me.
4:04 pm on 20 January, 2023 | Gina: Wow Jon, same here! Dance is pretty much my go-to for stress relief. Got any fave styles?
4:04 pm on 20 January, 2023 | Jon: Cool, Gina! I love all dances, but contemporary is my top pick. It's so expressive and powerful! What's your fave?
4:04 pm on 20 January, 2023 | Gina: Yeah, me too! Contemporary dance is so expressive and graceful - it really speaks to me.
4:04 pm on 20 January, 2023 | Jon: Wow, great idea! Let's go to a dance class, it'll be so much fun!
4:04 pm on 20 January, 2023 | Gina: Yeah! Let's explore some new dance moves. We should plan a dance session soon!
--- chunk break ---
2:32 pm on 29 January, 2023 | Gina: Hey Jon! Long time no see! Things have been hectic lately. I just launched an ad campaign for my clothing store in hopes of growing the business. Starting my own store and taking risks is both scary and rewarding. I'm excited to see where it takes me!
2:32 pm on 29 January, 2023 | Jon: Hey Gina! Whoa, your store looks great! All your hard work really paid off - congrats! Must be awesome to see your stuff on display.
2:32 pm on 29 January, 2023 | Gina: Thanks a bunch! It's awesome seeing my vision happen. How's the dance studio going? Did you find the right spot?
2:32 pm on 29 January, 2023 | Jon: Hey Gina! Thanks for asking. I'm on the hunt for the ideal spot for my dance studio and it's been quite a journey! I've been looking at different places and picturing how the space would look. I even found a place with great natural light! Oh, I've been to Paris yesterday! It was sooo cool.
2:32 pm on 29 January, 2023 | Gina: Wow, nice spot! Where is it? Got any other features you want to think about before you decide? Paris?! That is really great Jon! Never had a chance to visit it. Been only to Rome once.
2:32 pm on 29 January, 2023 | Jon: It's downtown which is awesome cuz it's easy to get to. Plus the natural light! Gotta check the size & floor quality too. We need a good dance floor with enough bounce for me & my students to dance safely.
--- chunk break ---
2:32 pm on 29 January, 2023 | Jon: Glad I have you in my corner! Gotta make time to dance and vent, that's for sure. We'll make it through this - hang in there!
2:32 pm on 29 January, 2023 | Gina: Thanks, Jon! Appreciate your support!
2:32 pm on 29 January, 2023 | Jon: Let's keep going and chase our dreams!
2:32 pm on 29 January, 2023 | Gina: Yeah! We've done so much, and there's nothing but good stuff coming. Let's keep going after our goals and making them happen.
2:32 pm on 29 January, 2023 | Jon: Success is almost here. We got this!
--- chunk break ---
<14 further chunk(s) evoke this frame instance; ids listed>",1,1,1,1,
#104:41,ontology,owns,owns,Gina,Gina's store,,,,,,,,,ontology,False,0.6611422300338745,,c18db2c5efeef93a 998a039b8b218c06,"9:32 am on 8 February, 2023 | Gina: Hey Jon! Great hearing from you again. How have you been? BTW, I found a cool new fashion piece for my store. Can't wait to share with my customers.
9:32 am on 8 February, 2023 | Jon: Hey Gina! Congrats on the new fashion piece! Looks like your store is growing. Remenber the festival I told you about? Had that performance and it was awesome - so many people there complementing my dance moves. Dancing brings me joy and it was nice to be reminded why I'm passionate about it.
9:32 am on 8 February, 2023 | Gina: Wow! That looks great. You look badass on stage. BTW, what's your favorite part of running your own studio?
9:32 am on 8 February, 2023 | Jon: Thanks, Gina! I love running my own studio. It's great having the freedom to create a space and help dancers of all ages and levels express themselves. I'm super thrilled about dancing each day and seeing my students progress. It's so fulfilling.
9:32 am on 8 February, 2023 | Gina: That's awesome! I'm sure you feel great knowing your students are doing so well with dance. It's amazing what it can do for people! Oh, and btw - I've been working hard on my online store and just teamed up with a local artist for some cool designs. Check 'em out!
9:32 am on 8 February, 2023 | Jon: It looks awesome. Your commitment and creativity in your business really stands out. How'd you come up with these cool designs?
--- chunk break ---
2:15 pm on 21 June, 2023 | Gina: Hey Jon, what's been up? Some pretty cool stuff happened since we talked. I have acquired some new unique pieces for my store.
2:15 pm on 21 June, 2023 | Jon: Congrats on your store, Gina! Happy for you! It looks sick - is it a unique piece you're selling?
2:15 pm on 21 June, 2023 | Gina: Thanks! This hoodie isn't for sale, it's from my own collection. I made a limited edition line last week to show off my style and creativity - it was tough but worth it!
2:15 pm on 21 June, 2023 | Jon: What gave you the idea?
2:15 pm on 21 June, 2023 | Gina: This design reminds me of the grit it takes to stand out and face challenges.
2:15 pm on 21 June, 2023 | Jon: That's awesome, Gina! Yesterday I chose to go to networking events to make things happen. It's been tough but I'm staying determined and focused.
2:15 pm on 21 June, 2023 | Gina: Way to go, Jon! Attending those networking events takes guts and drive. Keep it up!
2:15 pm on 21 June, 2023 | Jon: Thanks! It's been tough going since I lost my job, but I'm sure investing my time in my business will pay off eventually. I really appreciate your help.
2:15 pm on 21 June, 2023 | Gina: No worries, Jon! You got this! Let me know if you need anything.
2:15 pm on 21 June, 2023 | Jon: Your help matters to me. I am writing all my plans down.
2:15 pm on 21 June, 2023 | Gina: Nice work! Tracking your plans and goals is key. It's like a picture of all your progress.",1,1,1,1,
